6,HMAS Warramunga (I44), HMAS Warramunga was a Tribal-class destroyer of the Royal Australian Navy (RAN). Built during World War II the destroyer entered service in late 1942. She was initially assigned to convoy escort duties but was assigned to the joint Australian-American Task Force 74 in 1943 and was involved in supporting numerous amphibious landings through the South-east Asian region until the end of the war.
13,Babylon A.D., Babylon A.D. is a 2008 French American science fiction action film based on the novel Babylon Babies by Maurice Georges Dantec. The film was directed by Mathieu Kassovitz and stars Vin Diesel. It was released on 29 August 2008 in the United States.
7,Fort O'Brien, Fort O'Brien State Historic Site also known as Fort Machias' preserves the remains of a fort located in Machiasport Maine that was built and destroyed three times over a 90 year period. The first fort was built in 1775 to guard the Machias River and its communities and destroyed by the British during the American Revolutionary War in the same year. The fort was rebuilt in 1777 and then destroyed by the British in 1814 during the War of 1812.
12,Extension (George Braith album), Extension is the third album by American saxophonist George Braith recorded in 1964 and released on the Blue Note label.
11,Aubin blanc, Aubin blanc (or simply Aubin) is a white wine grape from the upper reaches of the Moselle valley in eastern France.
14,Tomorrow and Tomorrow & The Fairy Chessmen, Tomorrow and Tomorrow & The Fairy Chessmen is a 1951 collection of two science fiction novels by Lewis Padgett (pseudonym of Henry Kuttner and C. L. Moore). It was first published by Gnome Press in 1951 in an edition of 4000 copies. Both the novels originally appeared in the magazine Astounding. P. Schuyler Miller placed the stories among the best of the kind [of] the van Vogtian tradition of ultra-involved mystification.
10,Woolly dormouse, The woolly dormouse (Dryomys laniger) is a species of rodent in the Gliridae family endemic to Turkey.
4,Fritz Kachler, Fritz Kachler was an Austrian figure skater. He was the 1912 1913 and 1923 World champion and the 1914 & 1924 European champion.He did not believe that sport and nationalism should be mixed[citation needed] and therefore chose not to participate in the Olympic Games of 1920 and 1924. He acted as a judge in the World Figure Skating Championships of 1926 (Men Pairs) 1927 (Men) and 1937 (Women).
2,Prospect Mountain High School, Prospect Mountain High School is a public high school located in Alton New Hampshire USA and is attended by students from Alton and Barnstead. It has been in operation since 2004. Prospect Mountain's athletic teams are known as the Timberwolves.
13,Rites of Passage (1999 film), Rites of Passage is a 1999 thriller film written and directed by Victor Salva. It stars Dean Stockwell James Remar and Jason Behr.
11,Ulmus parvifolia 'Emer II' = Allee, The Chinese Elm Ulmus parvifolia Jacq. cultivar 'Emer II' or 'Emerald Vase' (selling name Allee) was cloned from a tree planted circa 1910 on the University of Georgia campus at Athens.
13,Wings of Courage, Wings of Courage is a 1995 American-French drama film directed by Jean-Jacques Annaud. The 40-minute picture was written by Annaud with Alain Godard. It was the first dramatic picture shot in the IMAX format and the first 3-D IMAX fiction film.The film is an account of the real-life story of early airmail pilot Henri Guillaumet (Craig Sheffer) whose small plane crashes in the South American Andes forcing him to trek back to civilization on foot.
7,West Burlington Memorial Church, West Burlington Memorial Church also known as Christ Church is a historic Episcopal church on NY 80 in West Burlington Otsego County New York. It was built in 1868 in the Gothic Revival style. It is a one story rectangular building three bays wide and four bays deep. The building is of wood frame construction with board-and-batten siding. It sits on a fieldstone foundation with a steep gable roof and broad overhanging eaves.
10,White-naped Swift, The White-naped Swift is the largest representative of the swift family in the New World and possibly the world[citation needed]. This bird is found principally in western and central Mexico with one record on the Guatemalan border.This species is essentially a bird of wild highland landscapes where it favors cliff faces deep river gorges and high craigs. Its main habitats are pine-oak forests tropical deciduous forests and second-growth scrub.
2,Eastern Michigan University, Eastern Michigan University (EMU) is a comprehensive co-educational public university located in Ypsilanti Michigan. Ypsilanti is 35 miles (56 km) west of Detroit and eight miles (13 km) east of Ann Arbor. The university was founded in 1849 as Michigan State Normal School. Today the university is governed by an eight-member Board of Regents who are appointed by the Governor of Michigan for eight-year terms.
14,Academic Matters, Academic Matters: The Journal of Higher Education is a Canadian magazine which publishes articles on issues of relevance to postsecondary education in Canada and internationally as well as literature and film reviews original fiction research notes and commentaries. The magazine's mandate is to be a forum for original thoughtful and engaging discussion of current trends in higher education and consideration of academe's future direction.
12,Wishingbone, Wishingbone is the sister album to Subtle's first album A New White. It contains remixes and new material with other artists including Mike Patton Beck and Andrew Border of Fog. Included with Wishingbone is a DVD including the videos for F.K.O. The Long Vein of the Law and Swanmeat. All the videos on the DVD were animated by a group called SSSR. Several of the tracks originally appeared on the F.K.O. and The Long Vein of The Law EPs.
14,90210 magazine, 90210 Magazine is a bi-monthly full-color print magazine covering luxury real estate fashion interior design and lifestyle based in Beverly Hills California.
8,Mount McKay, Mount McKay is a mafic sill located south of Thunder Bay Ontario Canada on the Indian Reserve of the Fort William First Nation. It is the highest most northern and best known of the Nor'Wester Mountains. It formed during a period of magmatic activity associated with the large Midcontinent Rift System about 1100 million years ago.
12,Romantic Moments, Romantic Moments is a 1992 compilation album by Yanni and released on the BMG label.
12,Third Eye (Monsoon album), Third Eye is a studio album by Monsoon.
9,Matadakurubarahatti, Matadakurubarahatti is a village in the southern state of Karnataka India. It is located in the Chitradurga taluk of Chitradurga district in Karnataka.
13,George Harrison: Living in the Material World, George Harrison: Living in the Material World is a 2011 documentary film directed by Martin Scorsese based on the life of Beatles member George Harrison. It has earned six nominations at the 64th Primetime Emmy Awards winning two Emmy Awards for Outstanding Nonfiction Special and Outstanding Directing for Nonfiction Programming.
14,Luxemburger Illustrierte, Luxemburger Illustrierte was a newspaper published in Luxembourg between 1924 and 1933.
14,English Text Construction, English Text Construction is a biannual peer-reviewed academic journal covering English studies including applied linguistics English language teaching cultural studies linguistics and literary studies. It is published by John Benjamins Publishing Company and was established in 2008. The journal publishes articles and book reviews as well as review articles.
13,The Extraordinary Waiter, The Extraordinary Waiter (AKA: Diner and Waiter Comic) is a 1902 British short silent comedy film directed by Walter R. Booth featuring a brutish colonialist failing to destroy a blackfaced waiter.
8,Sheep Creek (Juneau Alaska), Sheep Creek is located 4 miles (6.4 km) southeast of Juneau in the U.S. state of Alaska. The Juneau community of Thane was originally called Sheep Creek. Draining an area of about 5 square miles (13 km2) it empties into Gastineau Channel. The valley formed by the river has a flat gravel trekking trail of 3.5 miles (5.6 km) south of Mount Roberts. The Snettisham hydroelectric dam substation is situated on a trail spur. Sheep Creek Hatchery is located at the outflow.
8,Rapid River (Kalkaska County Michigan), Rapid River is a 17.0-mile-long (27.4 km) river in Kalkaska County in the U.S. state of Michigan. The river empties into the Torch River at the community of Torch River just south of Torch Lake.
